Fri, Mar 22, 2024
2:10:05 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
260.7500000	-4219.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.1059985	0.1279335	0.0497708	0.0111060	-0.1075557	-0.1220113	-0.0438026	-0.0093880
262.2500000	-33.1100006	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0911581	0.1094870	0.0164966	-0.0180272	-0.0910875	-0.1042317	-0.0141810	0.0140819
263.8000000	4206.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0943077	0.1126280	-0.0012669	-0.0387858	-0.0924000	-0.1072818	0.0011700	0.0292465
265.5500000	-4219.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0846339	0.1027077	0.0273938	-0.0039750	-0.0863291	-0.0967955	-0.0225737	0.0045002
267.0500000	-33.3499985	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0723412	0.0867703	0.0131477	-0.0142875	-0.0721550	-0.0823577	-0.0110444	0.0111709
268.6000000	4206.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0735283	0.0872021	0.0090453	-0.0197132	-0.0716493	-0.0835422	-0.0084487	0.0133270
270.4000000	-4219.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0647124	0.0785464	0.0125951	-0.0113556	-0.0662901	-0.0739713	-0.0095099	0.0112026
271.9000000	-33.1199989	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0553251	0.0659802	0.0099665	-0.0105811	-0.0553479	-0.0632416	-0.0085344	0.0086321
273.4000000	4206.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0556181	0.0652422	0.0126894	-0.0081561	-0.0542416	-0.0634814	-0.0120285	0.0047328
275.1500000	-4219.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0487112	0.0588069	0.0045699	-0.0130861	-0.0499892	-0.0558273	-0.0029440	0.0127245
276.7000000	-33.1899986	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0419152	0.0495888	0.0073354	-0.0076890	-0.0420263	-0.0481180	-0.0065980	0.0065491
278.2000000	4205.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0416970	0.0484778	0.0124925	-0.0023903	-0.0408597	-0.0478969	-0.0121289	0.0006952
279.9500000	-4219.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0367003	0.0438755	0.0007263	-0.0121778	-0.0375244	-0.0421126	-0.0000687	0.0116943
281.4500000	-33.0499992	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0318631	0.0373868	0.0053421	-0.0056691	-0.0318540	-0.0365326	-0.0051021	0.0048850
283.0000000	4206.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0313998	0.0363466	0.0108370	0.0000374	-0.0309383	-0.0362256	-0.0107489	-0.0009956
284.7500000	-4219.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0278039	0.0329058	-0.0009111	-0.0103951	-0.0283390	-0.0319678	0.0010048	0.0098470
286.3000000	-33.1899986	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0241997	0.0282779	0.0038836	-0.0042724	-0.0243687	-0.0279932	-0.0039638	0.0036416
287.8000000	4206.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0237767	0.0274688	0.0088799	0.0009081	-0.0236007	-0.0275617	-0.0089860	-0.0015721
289.5500000	-4220.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0212428	0.0249648	-0.0014795	-0.0085578	-0.0216658	-0.0245241	0.0012751	0.0079754
291.1000000	-33.0999985	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0185766	0.0216267	0.0028552	-0.0032790	-0.0188091	-0.0215992	-0.0030971	0.0027202
292.6000000	4206.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0181712	0.0209942	0.0070960	0.0011162	-0.0182255	-0.0212059	-0.0073205	-0.0016551
294.3500000	-4220.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0163364	0.0190815	-0.0015742	-0.0069112	-0.0167218	-0.0189829	0.0012222	0.0063415
295.8500000	-33.0900002	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0143644	0.0166691	0.0021048	-0.0025561	-0.0146425	-0.0168055	-0.0024399	0.0020332
297.4000000	4206.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0140307	0.0162079	0.0056073	0.0010559	-0.0142072	-0.0164787	-0.0059036	-0.0015348
299.2000000	-4219.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0126808	0.0147405	-0.0014755	-0.0055506	-0.0130612	-0.0148456	0.0010450	0.0049950
300.7000000	-33.0200005	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0111730	0.0129312	0.0015582	-0.0020133	-0.0114890	-0.0131694	-0.0019419	0.0015187
302.2500000	4206.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0108804	0.0125596	0.0043845	0.0009039	-0.0111431	-0.0128835	-0.0047241	-0.0013479
304.0500000	-4220.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0098771	0.0114291	-0.0013100	-0.0044321	-0.0102494	-0.0116531	0.0008429	0.0039010
305.6000000	-33.1100006	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0087267	0.0100850	0.0011462	-0.0016120	-0.0090917	-0.0104069	-0.0015659	0.0011366
307.1000000	4207.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0084805	0.0097944	0.0034146	0.0007292	-0.0088273	-0.0101702	-0.0037911	-0.0011505
308.9500000	-4220.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0077330	0.0089165	-0.0011301	-0.0035479	-0.0081334	-0.0092455	0.0006499	0.0030443
310.5000000	-32.9599991	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0068668	0.0079284	0.0008477	-0.0013092	-0.0072733	-0.0083128	-0.0012841	0.0008525
312.0000000	4207.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0066620	0.0076961	0.0026591	0.0005698	-0.0070545	-0.0081093	-0.0030546	-0.0009742
313.7500000	-4220.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0061024	0.0070234	-0.0009733	-0.0028607	-0.0065228	-0.0074122	0.0004860	0.0023829
315.3500000	-33.2400017	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0054324	0.0062704	0.0006183	-0.0010762	-0.0058685	-0.0066961	-0.0010660	0.0006367
316.8500000	4207.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0052715	0.0060957	0.0020713	0.0004248	-0.0057061	-0.0065373	-0.0024868	-0.0008262
318.6500000	-4220.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0048443	0.0055681	-0.0008341	-0.0023250	-0.0052824	-0.0059986	0.0003488	0.0018683
320.2000000	-33.1800003	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0043285	0.0049945	0.0004476	-0.0008983	-0.0047812	-0.0054518	-0.0009033	0.0004675
321.7000000	4206.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0041936	0.0048494	0.0016155	0.0003079	-0.0046549	-0.0053190	-0.0020386	-0.0007008
323.5500000	-4220.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0038666	0.0044395	-0.0007187	-0.0019040	-0.0043224	-0.0049037	0.0002286	0.0014632
325.0500000	-33.2500000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0034586	0.0039933	0.0003122	-0.0007593	-0.0039361	-0.0044779	-0.0007713	0.0003442
326.5000000	4207.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0033497	0.0038765	0.0012570	0.0002149	-0.0038323	-0.0043718	-0.0016900	-0.0005980
328.3500000	-4220.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0030957	0.0035581	-0.0006259	-0.0015690	-0.0035676	-0.0040435	0.0001417	0.0011494
329.8500000	-33.0099983	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0027790	0.0032064	0.0002114	-0.0006447	-0.0032632	-0.0037035	-0.0006667	0.0002460
331.3500000	4207.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0026869	0.0031158	0.0009749	0.0001474	-0.0031733	-0.0036122	-0.0014057	-0.0005129
333.1500000	-4219.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0024889	0.0028524	-0.0005544	-0.0013076	-0.0029672	-0.0033601	0.0000662	0.0008975
334.7000000	-33.0900002	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0022354	0.0025834	0.0001305	-0.0005611	-0.0027337	-0.0030974	-0.0005929	0.0001684
336.2000000	4206.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0021558	0.0025095	0.0007524	0.0000839	-0.0026701	-0.0030263	-0.0011923	-0.0004460
337.9500000	-4220.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0020010	0.0022950	-0.0004962	-0.0010975	-0.0024953	-0.0028258	0.0000023	0.0007021
339.5000000	-33.1599998	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0018005	0.0020810	0.0000623	-0.0004916	-0.0023122	-0.0026147	-0.0005341	0.0001088
341.0000000	4207.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0017345	0.0020172	0.0005726	0.0000379	-0.0022564	-0.0025557	-0.0010178	-0.0003933
342.8000000	-4221.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0016104	0.0018481	-0.0004525	-0.0009350	-0.0021162	-0.0023939	-0.0000474	0.0005456
344.3500000	-33.0200005	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0014474	0.0016742	0.0000055	-0.0004385	-0.0019686	-0.0022272	-0.0004846	0.0000615
345.8500000	4207.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0013882	0.0016216	0.0004257	-0.0000019	-0.0019259	-0.0021790	-0.0008861	-0.0003469
347.6500000	-4220.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0012912	0.0014828	-0.0004127	-0.0007981	-0.0018127	-0.0020485	-0.0000890	0.0004202
349.1500000	-33.1100006	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0011607	0.0013515	-0.0000362	-0.0003887	-0.0016915	-0.0019127	-0.0004468	0.0000297
350.6500000	4207.0000000	0.0001000	0.0001000	0.0001000	0.0001000	-0.0001000	-0.0001000	-0.0001000	-0.0001000	0.0011142	0.0013040	0.0003130	-0.0000309	-0.0016610	-0.0018684	-0.0007695	-0.0003054
