Mon, Apr 01, 2024
12:40:51 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
109.9550000	-33.7000008	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0004344	0.0006268	-0.0000628	-0.0000371	-0.0016911	-0.0018793	-0.0005209	0.0002620
111.2150000	4204.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0009270	0.0011044	-0.0045542	-0.0047202	-0.0022329	-0.0024027	0.0039743	0.0050062
112.7700000	-4220.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0009173	0.0013507	0.0046000	0.0044558	-0.0022470	-0.0026907	-0.0052031	-0.0041312
114.1850000	-33.4900017	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0005292	0.0007365	-0.0000471	-0.0000538	-0.0017747	-0.0019824	-0.0005392	0.0002751
115.4600000	4203.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0010487	0.0012412	-0.0045499	-0.0047649	-0.0023347	-0.0025236	0.0039733	0.0050403
117.0150000	-4218.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0010414	0.0014943	0.0046405	0.0044379	-0.0023508	-0.0028236	-0.0052447	-0.0041415
118.4500000	-33.4799995	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0006286	0.0008521	-0.0000339	-0.0000802	-0.0018681	-0.0020953	-0.0005624	0.0002755
119.8000000	4201.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0011715	0.0013863	-0.0045507	-0.0048169	-0.0024515	-0.0026630	0.0039672	0.0050677
121.3250000	-4217.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0011718	0.0016462	0.0046796	0.0044176	-0.0024707	-0.0029623	-0.0052890	-0.0041439
122.6850000	-33.4099998	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0007395	0.0009725	-0.0000140	-0.0001057	-0.0019600	-0.0022116	-0.0005805	0.0002846
124.0250000	4200.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0013076	0.0015414	-0.0045447	-0.0048666	-0.0025648	-0.0027986	0.0039659	0.0051038
125.5900000	-4216.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0013074	0.0018099	0.0047228	0.0044110	-0.0025859	-0.0031046	-0.0053258	-0.0041515
126.8750000	-33.5900002	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0008512	0.0011071	0.0000091	-0.0001228	-0.0020630	-0.0023279	-0.0005955	0.0003103
128.1450000	4199.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0014382	0.0016932	-0.0045369	-0.0049107	-0.0026817	-0.0029383	0.0039596	0.0051373
129.7100000	-4215.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0014413	0.0019637	0.0047666	0.0043972	-0.0027028	-0.0032414	-0.0053635	-0.0041556
131.1300000	-33.5800018	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0009670	0.0012474	0.0000266	-0.0001537	-0.0021690	-0.0024563	-0.0006127	0.0003187
132.5550000	4198.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0015849	0.0018640	-0.0045339	-0.0049583	-0.0028096	-0.0030928	0.0039587	0.0051690
134.2600000	-4214.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0015976	0.0021455	0.0048176	0.0043881	-0.0028354	-0.0034077	-0.0054077	-0.0041504
135.5600000	-33.5000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0010993	0.0013997	0.0000526	-0.0001745	-0.0022889	-0.0026013	-0.0006361	0.0003398
136.9950000	4198.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0017355	0.0020376	-0.0045248	-0.0050139	-0.0029499	-0.0032578	0.0039536	0.0052134
138.6700000	-4214.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0017510	0.0023272	0.0048618	0.0043729	-0.0029763	-0.0035742	-0.0054583	-0.0041586
140.1000000	-33.4500008	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0012325	0.0015562	0.0000746	-0.0002036	-0.0024247	-0.0027625	-0.0006655	0.0003682
141.3750000	4197.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0018868	0.0022165	-0.0045213	-0.0050691	-0.0031015	-0.0034386	0.0039439	0.0052683
142.9300000	-4213.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0018932	0.0024970	0.0049105	0.0043667	-0.0031240	-0.0037537	-0.0055055	-0.0041433
144.2250000	-33.5900002	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0013612	0.0017063	0.0001032	-0.0002222	-0.0025506	-0.0029075	-0.0006837	0.0003850
145.6350000	4194.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0020358	0.0023877	-0.0045138	-0.0051155	-0.0032528	-0.0036142	0.0039452	0.0053206
147.2000000	-4213.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0020458	0.0026817	0.0049682	0.0043599	-0.0032789	-0.0039331	-0.0055513	-0.0041334
148.5000000	-33.6699982	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0014967	0.0018739	0.0001333	-0.0002481	-0.0026949	-0.0030809	-0.0007078	0.0004164
149.8600000	4196.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0021890	0.0025740	-0.0045006	-0.0051637	-0.0034070	-0.0037923	0.0039391	0.0053763
151.4550000	-4211.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0021984	0.0028730	0.0050227	0.0043567	-0.0034344	-0.0041186	-0.0056005	-0.0041364
152.8700000	-33.4599991	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0016441	0.0020523	0.0001673	-0.0002705	-0.0028439	-0.0032517	-0.0007275	0.0004552
154.1400000	4196.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0023512	0.0027659	-0.0044932	-0.0052193	-0.0035619	-0.0039718	0.0039377	0.0054197
155.6950000	-4211.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0023723	0.0030768	0.0050867	0.0043386	-0.0035837	-0.0042917	-0.0056445	-0.0041291
156.9550000	-33.4900017	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0018022	0.0022437	0.0002015	-0.0003152	-0.0029687	-0.0033996	-0.0007514	0.0004563
158.3450000	4195.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0025318	0.0029796	-0.0044764	-0.0052939	-0.0037061	-0.0041390	0.0039382	0.0054585
159.9400000	-4211.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0025525	0.0033007	0.0051452	0.0043042	-0.0037198	-0.0044513	-0.0056921	-0.0041624
161.3150000	-33.4900017	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0019852	0.0024597	0.0002399	-0.0003698	-0.0030957	-0.0035445	-0.0007694	0.0004548
162.6150000	4195.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0027270	0.0032104	-0.0044629	-0.0053893	-0.0038293	-0.0042786	0.0039491	0.0054595
164.2900000	-4210.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0027655	0.0035596	0.0052203	0.0042497	-0.0038409	-0.0045975	-0.0057342	-0.0041986
165.5950000	-33.4300003	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0021795	0.0026989	0.0002856	-0.0004499	-0.0032064	-0.0036704	-0.0007813	0.0004258
167.0050000	4195.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0029488	0.0034843	-0.0044361	-0.0055023	-0.0039547	-0.0044242	0.0039563	0.0054754
168.6000000	-4210.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0029898	0.0038250	0.0052875	0.0041911	-0.0039702	-0.0047511	-0.0057847	-0.0042471
169.9450000	-33.7000008	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0023820	0.0029411	0.0003223	-0.0005270	-0.0033316	-0.0038245	-0.0008095	0.0004123
171.3400000	4194.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0031555	0.0037252	-0.0044315	-0.0056071	-0.0041011	-0.0045975	0.0039511	0.0055019
172.9600000	-4209.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0031911	0.0040626	0.0053511	0.0041542	-0.0041221	-0.0049409	-0.0058466	-0.0042647
174.2900000	-33.4500008	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0025796	0.0031651	0.0003541	-0.0005787	-0.0034881	-0.0040166	-0.0008445	0.0004291
175.6700000	4194.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0033550	0.0039539	-0.0044228	-0.0056741	-0.0042704	-0.0048005	0.0039436	0.0055518
177.2750000	-4210.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0033897	0.0042975	0.0054114	0.0041391	-0.0042964	-0.0051562	-0.0059111	-0.0042723
178.6500000	-33.3899994	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0027701	0.0033871	0.0003885	-0.0006181	-0.0036590	-0.0042217	-0.0008774	0.0004547
180.0600000	4194.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0035567	0.0041856	-0.0044143	-0.0057503	-0.0044497	-0.0050177	0.0039342	0.0056021
181.6100000	-4209.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0035848	0.0045328	0.0054710	0.0041197	-0.0044777	-0.0053737	-0.0059670	-0.0042673
182.9100000	-33.3800011	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0029604	0.0036125	0.0004200	-0.0006594	-0.0038344	-0.0044340	-0.0009121	0.0004914
184.2100000	4193.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0037470	0.0044052	-0.0044049	-0.0058100	-0.0046253	-0.0052205	0.0039245	0.0056422
185.9000000	-4208.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0037866	0.0047687	0.0055274	0.0040999	-0.0046581	-0.0055966	-0.0060248	-0.0042607
187.2150000	-33.3400002	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0031528	0.0038338	0.0004559	-0.0007022	-0.0040060	-0.0046383	-0.0009411	0.0005079
188.6400000	4193.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0039563	0.0046403	-0.0043912	-0.0058754	-0.0048142	-0.0054462	0.0039104	0.0056951
190.2650000	-4209.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0039898	0.0050085	0.0055788	0.0040720	-0.0048381	-0.0058126	-0.0060816	-0.0042788
191.5800000	-33.6500015	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0033641	0.0040834	0.0004875	-0.0007620	-0.0041917	-0.0048658	-0.0009836	0.0005372
193.0250000	4193.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0041690	0.0048838	-0.0043763	-0.0059423	-0.0049991	-0.0056601	0.0038982	0.0057226
194.7100000	-4208.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0042115	0.0052647	0.0056325	0.0040421	-0.0050342	-0.0060462	-0.0061303	-0.0042585
196.0400000	-33.4199982	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0035786	0.0043243	0.0005236	-0.0007960	-0.0043886	-0.0050980	-0.0010155	0.0005618
197.4450000	4193.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0043827	0.0051320	-0.0043610	-0.0060127	-0.0051892	-0.0058863	0.0038755	0.0057580
199.3500000	-4209.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0044398	0.0055230	0.0056768	0.0040089	-0.0052310	-0.0062909	-0.0061741	-0.0042531
200.9000000	-33.4300003	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0038063	0.0045907	0.0005606	-0.0008402	-0.0045984	-0.0053409	-0.0010554	0.0005729
202.3500000	4192.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0046204	0.0054011	-0.0043308	-0.0060585	-0.0054124	-0.0061416	0.0038465	0.0057876
204.1500000	-4208.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0046795	0.0057990	0.0057140	0.0039612	-0.0054554	-0.0065470	-0.0062163	-0.0042368
205.7000000	-33.4700012	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0040439	0.0048646	0.0005985	-0.0008913	-0.0048139	-0.0055953	-0.0010901	0.0006010
207.1500000	4193.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0048609	0.0056725	-0.0042942	-0.0061066	-0.0056301	-0.0063969	0.0038078	0.0058106
208.9500000	-4207.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0049167	0.0060726	0.0057481	0.0039070	-0.0056736	-0.0067992	-0.0062461	-0.0042113
210.5000000	-33.5000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0042867	0.0051445	0.0006342	-0.0009407	-0.0050338	-0.0058547	-0.0011282	0.0006290
211.9500000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0051032	0.0059535	-0.0042486	-0.0061507	-0.0058433	-0.0066505	0.0037624	0.0058215
213.7500000	-4207.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0051637	0.0063603	0.0057757	0.0038433	-0.0058911	-0.0070581	-0.0062700	-0.0041763
215.2000000	-33.4799995	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0045376	0.0054319	0.0006709	-0.0010043	-0.0052567	-0.0061177	-0.0011670	0.0006499
216.7000000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0053509	0.0062342	-0.0041963	-0.0061915	-0.0060480	-0.0069023	0.0037028	0.0058151
218.5000000	-4206.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0054289	0.0066501	0.0057861	0.0037418	-0.0060970	-0.0073054	-0.0062937	-0.0041572
220.0000000	-33.4500008	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0048032	0.0057276	0.0006976	-0.0010935	-0.0054490	-0.0063624	-0.0012193	0.0006326
221.5000000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0056126	0.0065271	-0.0041368	-0.0062527	-0.0062492	-0.0071491	0.0036201	0.0057663
223.3000000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0056885	0.0069360	0.0057689	0.0036370	-0.0063155	-0.0075602	-0.0062881	-0.0041079
224.7500000	-33.3300018	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0050559	0.0060153	0.0007409	-0.0011499	-0.0056688	-0.0066215	-0.0012494	0.0006567
226.3000000	4190.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0058515	0.0067992	-0.0040468	-0.0062341	-0.0064661	-0.0074037	0.0035357	0.0057379
228.0500000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0059282	0.0072030	0.0057418	0.0035317	-0.0065392	-0.0078088	-0.0062497	-0.0040179
229.6000000	-33.4199982	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0052908	0.0062803	0.0007638	-0.0011876	-0.0059017	-0.0068816	-0.0012803	0.0006862
231.0500000	4190.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0060699	0.0070550	-0.0039349	-0.0061884	-0.0066755	-0.0076461	0.0034136	0.0056665
232.8500000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0061554	0.0074544	0.0056646	0.0033889	-0.0067533	-0.0080438	-0.0061680	-0.0038781
234.4000000	-33.9799995	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0055113	0.0065322	0.0007963	-0.0012309	-0.0061077	-0.0071247	-0.0013154	0.0007117
235.9000000	4190.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0062657	0.0072878	-0.0037633	-0.0060827	-0.0068564	-0.0078646	0.0032359	0.0055384
237.6500000	-4204.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0063370	0.0076534	0.0055156	0.0031730	-0.0069273	-0.0082303	-0.0060142	-0.0036743
239.2000000	-33.4300003	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0056822	0.0067289	0.0008239	-0.0012598	-0.0062628	-0.0073001	-0.0013378	0.0007329
240.6500000	4189.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0063996	0.0074575	-0.0034802	-0.0058433	-0.0069749	-0.0080188	0.0029462	0.0052785
242.4500000	-4204.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0064422	0.0077554	0.0052198	0.0028283	-0.0070023	-0.0082984	-0.0056865	-0.0033239
243.9000000	-33.3699989	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0057642	0.0068287	0.0008434	-0.0012871	-0.0063224	-0.0073716	-0.0013476	0.0007469
245.4500000	4189.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0064172	0.0075014	-0.0030274	-0.0054103	-0.0069562	-0.0080235	0.0024863	0.0048064
247.2500000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0063865	0.0076744	0.0046804	0.0022833	-0.0069194	-0.0081796	-0.0051164	-0.0027674
248.7500000	-33.4599991	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0056764	0.0067328	0.0008359	-0.0013036	-0.0061978	-0.0072313	-0.0013284	0.0007363
250.3000000	4190.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0062101	0.0073012	-0.0023313	-0.0046746	-0.0067219	-0.0077947	0.0017647	0.0040306
252.1500000	-4204.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0060677	0.0072793	0.0038125	0.0014795	-0.0065701	-0.0077445	-0.0042196	-0.0019538
253.6000000	-33.1399994	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0053192	0.0063318	0.0007908	-0.0012629	-0.0058134	-0.0067945	-0.0012704	0.0006985
255.2000000	4189.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0056975	0.0067541	-0.0014232	-0.0036356	-0.0061767	-0.0072060	0.0008608	0.0029703
256.9500000	-4204.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0054370	0.0065203	0.0027047	0.0005379	-0.0059012	-0.0069418	-0.0030951	-0.0010231
258.5000000	-33.2299995	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0046757	0.0055897	0.0006847	-0.0011761	-0.0051519	-0.0060305	-0.0011635	0.0006002
260.0000000	4189.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0048876	0.0058410	-0.0005321	-0.0024876	-0.0053482	-0.0062662	-0.0000131	0.0018281
261.8000000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0045491	0.0054546	0.0015871	-0.0002703	-0.0050015	-0.0058686	-0.0019943	-0.0002322
263.3500000	-33.0999985	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0038511	0.0046218	0.0005424	-0.0010452	-0.0043162	-0.0050519	-0.0010126	0.0004631
264.8500000	4190.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0039289	0.0047275	0.0001033	-0.0015190	-0.0043856	-0.0051486	-0.0006097	0.0008928
266.6500000	-4204.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0035754	0.0042937	0.0007266	-0.0007715	-0.0040311	-0.0047117	-0.0011594	0.0002413
268.2000000	-33.3899994	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0029941	0.0036104	0.0003723	-0.0008882	-0.0034775	-0.0040541	-0.0008483	0.0003193
